CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685489146686;(-0.078655, 0.897381, -0.217065);(0.254903, 0.377646, 0.023657);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489146786;(-0.078655, 0.897381, -0.217065);(0.254903, 0.377646, 0.023657);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489146886;(-0.078655, 0.897381, -0.217065);(0.254903, 0.377646, 0.023657);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489146986;(-0.078655, 0.897381, -0.217065);(0.254903, 0.377646, 0.023657);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147086;(-0.078325, 0.900313, -0.216052);(0.235666, 0.362564, 0.024842);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147186;(-0.078325, 0.900313, -0.216052);(0.235666, 0.362564, 0.024842);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147286;(-0.073035, 0.904674, -0.217312);(0.225193, 0.254408, 0.073887);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147386;(-0.073035, 0.904674, -0.217312);(0.225193, 0.254408, 0.073887);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147486;(-0.077407, 0.896051, -0.231641);(0.274149, 0.240882, -0.001317);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147586;(-0.077407, 0.896051, -0.231641);(0.274149, 0.240882, -0.001317);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147686;(-0.076523, 0.903496, -0.255266);(0.276127, 0.274106, -0.011291);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147786;(-0.076523, 0.903496, -0.255266);(0.276127, 0.274106, -0.011291);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147886;(-0.079477, 0.911583, -0.290609);(0.204047, 0.258537, -0.022763);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489147986;(-0.079477, 0.911583, -0.290609);(0.204047, 0.258537, -0.022763);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489148086;(-0.085579, 0.919105, -0.319146);(0.277035, 0.179868, -0.078690);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
