CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685568400931;(-0.394471, -0.083720, 0.440220);(0.085351, -0.057494, -0.015546);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401031;(-0.394471, -0.083720, 0.440220);(0.085351, -0.057494, -0.015546);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401131;(-0.394471, -0.083720, 0.440220);(0.085351, -0.057494, -0.015546);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401231;(-0.394471, -0.083720, 0.440220);(0.085351, -0.057494, -0.015546);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401331;(-0.394471, -0.083720, 0.440220);(0.085351, -0.057494, -0.015546);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401431;(-0.394499, -0.083380, 0.440121);(0.085244, -0.057319, -0.015443);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401531;(-0.394499, -0.083380, 0.440121);(0.085244, -0.057319, -0.015443);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401631;(-0.394424, -0.083335, 0.440249);(0.085451, -0.057463, -0.015576);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401731;(-0.394424, -0.083335, 0.440249);(0.085451, -0.057463, -0.015576);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401831;(-0.394415, -0.083324, 0.440154);(0.085439, -0.057378, -0.015662);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568401931;(-0.394415, -0.083324, 0.440154);(0.085439, -0.057378, -0.015662);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402031;(-0.394528, -0.083482, 0.440140);(0.085308, -0.057478, -0.015530);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402131;(-0.394528, -0.083482, 0.440140);(0.085308, -0.057478, -0.015530);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402232;(-0.394349, -0.083435, 0.440112);(0.085096, -0.057202, -0.015586);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402332;(-0.394349, -0.083435, 0.440112);(0.085096, -0.057202, -0.015586);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402432;(-0.394509, -0.083518, 0.440148);(0.085263, -0.057352, -0.015470);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402532;(-0.394509, -0.083518, 0.440148);(0.085263, -0.057352, -0.015470);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402632;(-0.394509, -0.083518, 0.440148);(0.085263, -0.057352, -0.015470);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402732;(-0.394593, -0.083435, 0.440187);(0.085141, -0.057377, -0.015407);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402832;(-0.394593, -0.083435, 0.440187);(0.085141, -0.057377, -0.015407);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568402932;(-0.394541, -0.083742, 0.440043);(0.085212, -0.057281, -0.015434);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403032;(-0.394541, -0.083742, 0.440043);(0.085212, -0.057281, -0.015434);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403132;(-0.394630, -0.083866, 0.440076);(0.085027, -0.057144, -0.015350);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403232;(-0.394630, -0.083866, 0.440076);(0.085027, -0.057144, -0.015350);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403332;(-0.394389, -0.083627, 0.440108);(0.085372, -0.057405, -0.015716);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403432;(-0.394389, -0.083627, 0.440108);(0.085372, -0.057405, -0.015716);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403532;(-0.394478, -0.083524, 0.440049);(0.085236, -0.057345, -0.015393);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403632;(-0.394478, -0.083524, 0.440049);(0.085236, -0.057345, -0.015393);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403732;(-0.394460, -0.083442, 0.440151);(0.085210, -0.057428, -0.015518);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403832;(-0.394460, -0.083442, 0.440151);(0.085210, -0.057428, -0.015518);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568403932;(-0.394387, -0.083352, 0.440137);(0.085182, -0.057278, -0.015497);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404032;(-0.394387, -0.083352, 0.440137);(0.085182, -0.057278, -0.015497);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404132;(-0.394602, -0.083482, 0.440165);(0.085113, -0.057269, -0.015525);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404232;(-0.394602, -0.083482, 0.440165);(0.085113, -0.057269, -0.015525);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404332;(-0.394432, -0.083652, 0.440128);(0.085355, -0.057455, -0.015615);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404432;(-0.394432, -0.083652, 0.440128);(0.085355, -0.057455, -0.015615);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404532;(-0.394492, -0.083419, 0.440118);(0.085456, -0.057498, -0.015488);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404632;(-0.394492, -0.083419, 0.440118);(0.085456, -0.057498, -0.015488);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404732;(-0.394423, -0.083479, 0.440164);(0.085748, -0.057489, -0.015466);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404832;(-0.394423, -0.083479, 0.440164);(0.085748, -0.057489, -0.015466);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568404933;(-0.394553, -0.083758, 0.440075);(0.085462, -0.057187, -0.015457);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405033;(-0.394553, -0.083758, 0.440075);(0.085462, -0.057187, -0.015457);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405133;(-0.394538, -0.083912, 0.440123);(0.085062, -0.057262, -0.015238);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405233;(-0.394538, -0.083912, 0.440123);(0.085062, -0.057262, -0.015238);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405333;(-0.394441, -0.083772, 0.440121);(0.085010, -0.057490, -0.015451);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405433;(-0.394441, -0.083772, 0.440121);(0.085010, -0.057490, -0.015451);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405533;(-0.394441, -0.083772, 0.440121);(0.085010, -0.057490, -0.015451);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405633;(-0.394540, -0.083814, 0.440031);(0.085165, -0.057534, -0.015025);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405733;(-0.394540, -0.083814, 0.440031);(0.085165, -0.057534, -0.015025);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405833;(-0.394551, -0.083850, 0.440015);(0.085273, -0.057486, -0.015313);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568405933;(-0.394551, -0.083850, 0.440015);(0.085273, -0.057486, -0.015313);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406033;(-0.394540, -0.083535, 0.440109);(0.085204, -0.057550, -0.015365);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406133;(-0.394540, -0.083535, 0.440109);(0.085204, -0.057550, -0.015365);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406233;(-0.394416, -0.083728, 0.440046);(0.085292, -0.057486, -0.015608);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406333;(-0.394416, -0.083728, 0.440046);(0.085292, -0.057486, -0.015608);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406433;(-0.394528, -0.083618, 0.440068);(0.085083, -0.057494, -0.015558);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406533;(-0.394528, -0.083618, 0.440068);(0.085083, -0.057494, -0.015558);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406633;(-0.394573, -0.083614, 0.440067);(0.085145, -0.057549, -0.015336);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406733;(-0.394573, -0.083614, 0.440067);(0.085145, -0.057549, -0.015336);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406833;(-0.394518, -0.083457, 0.440179);(0.085558, -0.057636, -0.015448);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568406933;(-0.394518, -0.083457, 0.440179);(0.085558, -0.057636, -0.015448);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407033;(-0.394570, -0.083685, 0.440168);(0.085450, -0.057426, -0.015335);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407133;(-0.394570, -0.083685, 0.440168);(0.085450, -0.057426, -0.015335);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407233;(-0.394399, -0.083401, 0.440090);(0.085403, -0.057388, -0.015577);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407333;(-0.394399, -0.083401, 0.440090);(0.085403, -0.057388, -0.015577);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407433;(-0.394354, -0.083162, 0.440223);(0.085506, -0.057419, -0.015669);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407533;(-0.394354, -0.083162, 0.440223);(0.085506, -0.057419, -0.015669);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407633;(-0.394439, -0.083397, 0.440137);(0.085178, -0.057219, -0.015584);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407734;(-0.394439, -0.083397, 0.440137);(0.085178, -0.057219, -0.015584);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407834;(-0.394506, -0.083498, 0.440114);(0.084773, -0.057468, -0.015223);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568407934;(-0.394506, -0.083498, 0.440114);(0.084773, -0.057468, -0.015223);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408034;(-0.394350, -0.083276, 0.440204);(0.084926, -0.057572, -0.015402);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408134;(-0.394350, -0.083276, 0.440204);(0.084926, -0.057572, -0.015402);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408234;(-0.394448, -0.083416, 0.440118);(0.084971, -0.057440, -0.015493);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408334;(-0.394448, -0.083416, 0.440118);(0.084971, -0.057440, -0.015493);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408434;(-0.394436, -0.083606, 0.440143);(0.084752, -0.057295, -0.015341);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568408534;(-0.394436, -0.083606, 0.440143);(0.084752, -0.057295, -0.015341);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
