CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685486611342;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611347;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611352;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611357;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611362;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611367;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611372;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611377;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611382;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611387;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611392;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611397;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685486611402;(0.031115, 0.821136, -0.070604);(-0.005517, -0.123055, 0.192517);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
