CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685567678846;(0.359678, -1.668785, 2.789150);(0.008720, 1.147219, -0.072107);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567678946;(0.359678, -1.668785, 2.789150);(0.008720, 1.147219, -0.072107);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679046;(0.359678, -1.668785, 2.789150);(0.008720, 1.147219, -0.072107);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679146;(0.359678, -1.668785, 2.789150);(0.008720, 1.147219, -0.072107);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679246;(0.359678, -1.668785, 2.789150);(0.004077, 1.156468, -0.074982);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679346;(0.359678, -1.668785, 2.789150);(0.004077, 1.156468, -0.074982);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679446;(0.359678, -1.668785, 2.789150);(-0.057683, 1.264056, -0.058302);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679547;(0.359678, -1.668785, 2.789150);(-0.057683, 1.264056, -0.058302);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679647;(0.274883, -1.656712, 2.778768);(-0.031157, 1.384656, -0.063320);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679747;(0.274883, -1.656712, 2.778768);(-0.031157, 1.384656, -0.063320);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679847;(0.159363, -1.642877, 2.780636);(-0.024672, 1.394339, -0.065990);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567679947;(0.159363, -1.642877, 2.780636);(-0.024672, 1.394339, -0.065990);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680047;(0.074225, -1.640095, 2.777332);(-0.049320, 1.400259, -0.054328);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680147;(0.074225, -1.640095, 2.777332);(-0.049320, 1.400259, -0.054328);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680247;(-0.006638, -1.644726, 2.768173);(-0.036824, 1.409457, -0.053145);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680347;(-0.006638, -1.644726, 2.768173);(-0.036824, 1.409457, -0.053145);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680447;(-0.097513, -1.654487, 2.747953);(-0.014870, 1.430025, -0.060023);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680547;(-0.097513, -1.654487, 2.747953);(-0.014870, 1.430025, -0.060023);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680647;(-0.178671, -1.644802, 2.729879);(-0.010499, 1.441778, -0.067125);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680747;(-0.178671, -1.644802, 2.729879);(-0.010499, 1.441778, -0.067125);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680847;(-0.227678, -1.658830, 2.556102);(-0.012514, 1.487169, -0.013952);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567680947;(-0.227678, -1.658830, 2.556102);(-0.012514, 1.487169, -0.013952);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567681047;(-0.227678, -1.658830, 2.556102);(-0.012514, 1.487169, -0.013952);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567681147;(-0.278345, -1.650327, 2.356787);(0.006625, 1.683047, 0.222973);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567681247;(-0.278345, -1.650327, 2.356787);(0.006625, 1.683047, 0.222973);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567681347;(-0.340094, -1.652800, 2.150465);(0.043845, 1.582677, 0.450238);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685567681447;(-0.340094, -1.652800, 2.150465);(0.043845, 1.582677, 0.450238);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
