CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685489012282;(-0.262063, 0.798401, 0.056989);(0.019943, 0.066758, -0.001825);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012382;(-0.262063, 0.798401, 0.056989);(0.019943, 0.066758, -0.001825);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012482;(-0.262063, 0.798401, 0.056989);(0.019943, 0.066758, -0.001825);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012582;(-0.262063, 0.798401, 0.056989);(0.019943, 0.066758, -0.001825);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012682;(-0.262704, 0.797261, 0.057074);(0.010285, 0.063773, -0.011757);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012782;(-0.262704, 0.797261, 0.057074);(0.010285, 0.063773, -0.011757);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012882;(-0.263076, 0.796425, 0.058241);(-0.063709, 0.067412, -0.014034);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489012982;(-0.263076, 0.796425, 0.058241);(-0.063709, 0.067412, -0.014034);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013082;(-0.262726, 0.797893, 0.059327);(-0.089729, 0.096997, -0.014185);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013182;(-0.262726, 0.797893, 0.059327);(-0.089729, 0.096997, -0.014185);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013282;(-0.262618, 0.799147, 0.059435);(-0.097757, 0.096559, -0.013668);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013382;(-0.262618, 0.799147, 0.059435);(-0.097757, 0.096559, -0.013668);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013482;(-0.262330, 0.799995, 0.059295);(-0.106166, 0.096323, -0.013284);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013582;(-0.262330, 0.799995, 0.059295);(-0.106166, 0.096323, -0.013284);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013682;(-0.262487, 0.800415, 0.058370);(-0.126749, 0.096582, -0.012859);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013782;(-0.262487, 0.800415, 0.058370);(-0.126749, 0.096582, -0.012859);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013882;(-0.262339, 0.800425, 0.058627);(-0.122709, 0.096402, -0.012558);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489013982;(-0.262339, 0.800425, 0.058627);(-0.122709, 0.096402, -0.012558);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014082;(-0.262436, 0.800120, 0.058291);(-0.127607, 0.096605, -0.011970);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014182;(-0.262436, 0.800120, 0.058291);(-0.127607, 0.096605, -0.011970);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014282;(-0.262504, 0.800330, 0.058514);(-0.124347, 0.096253, -0.011685);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014382;(-0.262504, 0.800330, 0.058514);(-0.124347, 0.096253, -0.011685);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014482;(-0.262429, 0.800283, 0.058728);(-0.120979, 0.096398, -0.011458);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014582;(-0.262429, 0.800283, 0.058728);(-0.120979, 0.096398, -0.011458);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014682;(-0.262340, 0.799768, 0.058787);(-0.116141, 0.095772, -0.011589);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014782;(-0.262340, 0.799768, 0.058787);(-0.116141, 0.095772, -0.011589);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489014882;(-0.262544, 0.799804, 0.058435);(-0.122678, 0.096016, -0.010892);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489015083;(-0.262544, 0.799804, 0.058435);(-0.122678, 0.096016, -0.010892);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489015183;(-0.262501, 0.799986, 0.057927);(-0.134247, 0.095832, -0.010818);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685489015283;(-0.262501, 0.799986, 0.057927);(-0.134247, 0.095832, -0.010818);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
