CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685574958667;(-0.201087, -1.845812, 0.958816);(-0.038937, 2.851025, 0.103971);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574958767;(-0.201087, -1.845812, 0.958816);(-0.038937, 2.851025, 0.103971);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574958867;(-0.201087, -1.845812, 0.958816);(-0.038937, 2.851025, 0.103971);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574958967;(-0.201087, -1.845812, 0.958816);(-0.038937, 2.851025, 0.103971);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959067;(-0.201087, -1.845812, 0.958816);(-0.038937, 2.851025, 0.103971);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959167;(-0.201214, -1.846033, 0.958696);(-0.040417, 2.852925, 0.097909);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959267;(-0.201214, -1.846033, 0.958696);(-0.040417, 2.852925, 0.097909);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959367;(-0.201529, -1.846367, 0.957220);(-0.038138, 2.855093, 0.095391);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959467;(-0.201529, -1.846367, 0.957220);(-0.038138, 2.855093, 0.095391);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959567;(-0.201797, -1.845968, 0.957981);(-0.041119, 2.853628, 0.096312);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959667;(-0.201797, -1.845968, 0.957981);(-0.041119, 2.853628, 0.096312);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959767;(-0.202087, -1.845368, 0.958088);(-0.041793, 2.851577, 0.095649);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959867;(-0.202087, -1.845368, 0.958088);(-0.041793, 2.851577, 0.095649);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574959967;(-0.201426, -1.845328, 0.958146);(-0.042444, 2.853253, 0.098663);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960068;(-0.201426, -1.845328, 0.958146);(-0.042444, 2.853253, 0.098663);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960168;(-0.201539, -1.845543, 0.957477);(-0.041024, 2.853379, 0.098100);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960268;(-0.201539, -1.845543, 0.957477);(-0.041024, 2.853379, 0.098100);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960368;(-0.201639, -1.845364, 0.957757);(-0.041369, 2.853289, 0.097009);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960468;(-0.201639, -1.845364, 0.957757);(-0.041369, 2.853289, 0.097009);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960568;(-0.201779, -1.845682, 0.957710);(-0.040986, 2.853804, 0.094553);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960668;(-0.201779, -1.845682, 0.957710);(-0.040986, 2.853804, 0.094553);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960768;(-0.201678, -1.845519, 0.957329);(-0.038680, 2.853986, 0.095124);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960868;(-0.201678, -1.845519, 0.957329);(-0.038680, 2.853986, 0.095124);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574960968;(-0.201455, -1.845905, 0.956910);(-0.037766, 2.853474, 0.096282);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961068;(-0.201455, -1.845905, 0.956910);(-0.037766, 2.853474, 0.096282);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961168;(-0.201455, -1.845905, 0.956910);(-0.037766, 2.853474, 0.096282);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961268;(-0.201874, -1.845981, 0.957149);(-0.038858, 2.852312, 0.095514);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961368;(-0.201874, -1.845981, 0.957149);(-0.038858, 2.852312, 0.095514);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961468;(-0.201710, -1.845892, 0.957070);(-0.038084, 2.853116, 0.095773);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961568;(-0.201710, -1.845892, 0.957070);(-0.038084, 2.853116, 0.095773);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961668;(-0.201481, -1.845763, 0.956835);(-0.038790, 2.852971, 0.097063);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961768;(-0.201481, -1.845763, 0.956835);(-0.038790, 2.852971, 0.097063);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961868;(-0.201386, -1.845751, 0.956984);(-0.039452, 2.852561, 0.097002);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574961968;(-0.201386, -1.845751, 0.956984);(-0.039452, 2.852561, 0.097002);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962068;(-0.201328, -1.845877, 0.956985);(-0.039607, 2.852970, 0.096608);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962168;(-0.201328, -1.845877, 0.956985);(-0.039607, 2.852970, 0.096608);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962268;(-0.201408, -1.845912, 0.957022);(-0.039258, 2.853155, 0.096481);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962368;(-0.201408, -1.845912, 0.957022);(-0.039258, 2.853155, 0.096481);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962468;(-0.201481, -1.845795, 0.957118);(-0.039573, 2.852846, 0.096962);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962568;(-0.201481, -1.845795, 0.957118);(-0.039573, 2.852846, 0.096962);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962668;(-0.201399, -1.845879, 0.956873);(-0.038626, 2.853354, 0.097190);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962769;(-0.201399, -1.845879, 0.956873);(-0.038626, 2.853354, 0.097190);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962869;(-0.201463, -1.846025, 0.956807);(-0.038209, 2.852452, 0.097707);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574962969;(-0.201463, -1.846025, 0.956807);(-0.038209, 2.852452, 0.097707);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963069;(-0.201096, -1.845982, 0.956345);(-0.037565, 2.853707, 0.099183);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963169;(-0.201096, -1.845982, 0.956345);(-0.037565, 2.853707, 0.099183);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963269;(-0.200832, -1.845882, 0.956500);(-0.037545, 2.853125, 0.099204);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963369;(-0.200832, -1.845882, 0.956500);(-0.037545, 2.853125, 0.099204);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963469;(-0.200709, -1.846290, 0.955968);(-0.037657, 2.853050, 0.098815);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963569;(-0.200709, -1.846290, 0.955968);(-0.037657, 2.853050, 0.098815);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963669;(-0.200518, -1.846359, 0.956074);(-0.038327, 2.852746, 0.100635);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963769;(-0.200518, -1.846359, 0.956074);(-0.038327, 2.852746, 0.100635);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963869;(-0.200537, -1.845995, 0.956022);(-0.038564, 2.852180, 0.100337);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574963969;(-0.200537, -1.845995, 0.956022);(-0.038564, 2.852180, 0.100337);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574964069;(-0.200537, -1.845995, 0.956022);(-0.038564, 2.852180, 0.100337);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574964169;(-0.200173, -1.845796, 0.955821);(-0.038286, 2.852148, 0.101719);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
