CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685574359192;(0.312598, -1.696264, 0.443046);(-0.111447, -2.766630, -0.008010);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359292;(0.312598, -1.696264, 0.443046);(-0.111447, -2.766630, -0.008010);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359392;(0.312598, -1.696264, 0.443046);(-0.111447, -2.766630, -0.008010);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359492;(0.312598, -1.696264, 0.443046);(-0.111447, -2.766630, -0.008010);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359592;(0.312598, -1.696264, 0.443046);(-0.111447, -2.766630, -0.008010);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359692;(0.312745, -1.696042, 0.442987);(-0.111068, -2.766665, -0.008034);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359792;(0.312745, -1.696042, 0.442987);(-0.111068, -2.766665, -0.008034);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359892;(0.312631, -1.696356, 0.443065);(-0.110965, -2.766524, -0.008202);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574359992;(0.312631, -1.696356, 0.443065);(-0.110965, -2.766524, -0.008202);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360092;(0.312496, -1.695755, 0.443052);(-0.110837, -2.766800, -0.007708);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360193;(0.312496, -1.695755, 0.443052);(-0.110837, -2.766800, -0.007708);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360293;(0.312649, -1.695523, 0.442816);(-0.111291, -2.766760, -0.007637);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360393;(0.312649, -1.695523, 0.442816);(-0.111291, -2.766760, -0.007637);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360493;(0.322442, -1.695713, 0.442242);(-0.110900, -2.825779, -0.006290);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360593;(0.322442, -1.695713, 0.442242);(-0.110900, -2.825779, -0.006290);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360693;(0.321419, -1.692723, 0.444103);(-0.128036, -2.815901, 0.050685);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360793;(0.321419, -1.692723, 0.444103);(-0.128036, -2.815901, 0.050685);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685574360893;(0.326037, -1.693994, 0.453540);(-0.048004, -2.754598, 0.023365);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
