CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685573689742;(0.010928, -1.483974, 0.983791);(0.780237, -3.134578, 0.005423);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573689842;(0.010928, -1.483974, 0.983791);(0.780237, -3.134578, 0.005423);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573689942;(0.010928, -1.483974, 0.983791);(0.780237, -3.134578, 0.005423);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690042;(0.010928, -1.483974, 0.983791);(0.780237, -3.134578, 0.005423);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690142;(0.010928, -1.483974, 0.983791);(0.780237, -3.134578, 0.005423);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690242;(0.011281, -1.485130, 0.978103);(0.785965, 3.131381, 0.008002);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690342;(0.011281, -1.485130, 0.978103);(0.785965, 3.131381, 0.008002);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690442;(0.009242, -1.487859, 0.971028);(0.813901, 3.117548, 0.015486);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690542;(0.009242, -1.487859, 0.971028);(0.813901, 3.117548, 0.015486);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690642;(0.009063, -1.485664, 0.963101);(0.798036, 3.101759, 0.007037);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690742;(0.009063, -1.485664, 0.963101);(0.798036, 3.101759, 0.007037);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690842;(0.010543, -1.482556, 0.963401);(0.801773, 3.089674, -0.006898);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573690942;(0.010543, -1.482556, 0.963401);(0.801773, 3.089674, -0.006898);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691042;(0.008273, -1.481979, 0.961448);(0.803050, 3.094248, 0.000161);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691142;(0.008273, -1.481979, 0.961448);(0.803050, 3.094248, 0.000161);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691242;(0.007648, -1.482231, 0.957097);(0.769135, -3.132342, 0.033240);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691342;(0.007648, -1.482231, 0.957097);(0.769135, -3.132342, 0.033240);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691442;(0.011276, -1.479145, 0.959111);(0.752368, -3.096397, 0.032239);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691542;(0.011276, -1.479145, 0.959111);(0.752368, -3.096397, 0.032239);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685573691642;(0.021251, -1.482459, 0.967781);(0.771597, -3.092902, 0.020848);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
