CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685568324978;(-0.151625, 0.803589, 0.103915);(-0.174217, -0.045550, 0.007622);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325078;(-0.151625, 0.803589, 0.103915);(-0.174217, -0.045550, 0.007622);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325178;(-0.151625, 0.803589, 0.103915);(-0.174217, -0.045550, 0.007622);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325278;(-0.151625, 0.803589, 0.103915);(-0.174217, -0.045550, 0.007622);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325378;(-0.151625, 0.803589, 0.103915);(-0.174217, -0.045550, 0.007622);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325478;(-0.151629, 0.803749, 0.104011);(-0.174167, -0.045591, 0.007367);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325578;(-0.151629, 0.803749, 0.104011);(-0.174167, -0.045591, 0.007367);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325678;(-0.151644, 0.804023, 0.104090);(-0.173824, -0.045373, 0.007405);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325778;(-0.151644, 0.804023, 0.104090);(-0.173824, -0.045373, 0.007405);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325878;(-0.151833, 0.803927, 0.104031);(-0.173921, -0.045463, 0.007602);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568325978;(-0.151833, 0.803927, 0.104031);(-0.173921, -0.045463, 0.007602);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326078;(-0.151588, 0.804071, 0.104170);(-0.174149, -0.045316, 0.007442);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326179;(-0.151588, 0.804071, 0.104170);(-0.174149, -0.045316, 0.007442);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326279;(-0.151774, 0.804035, 0.104064);(-0.174044, -0.045544, 0.007642);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326379;(-0.151774, 0.804035, 0.104064);(-0.174044, -0.045544, 0.007642);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326479;(-0.151622, 0.804167, 0.104139);(-0.174024, -0.045543, 0.007610);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326579;(-0.151622, 0.804167, 0.104139);(-0.174024, -0.045543, 0.007610);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326679;(-0.151627, 0.804054, 0.104063);(-0.173969, -0.045511, 0.007695);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326779;(-0.151627, 0.804054, 0.104063);(-0.173969, -0.045511, 0.007695);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326879;(-0.151763, 0.804259, 0.104126);(-0.173805, -0.045523, 0.007705);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568326979;(-0.151763, 0.804259, 0.104126);(-0.173805, -0.045523, 0.007705);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327079;(-0.151756, 0.804219, 0.104116);(-0.174037, -0.045281, 0.007512);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327179;(-0.151756, 0.804219, 0.104116);(-0.174037, -0.045281, 0.007512);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327279;(-0.151615, 0.804113, 0.104113);(-0.173759, -0.045456, 0.007743);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327379;(-0.151615, 0.804113, 0.104113);(-0.173759, -0.045456, 0.007743);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327479;(-0.152464, 0.803690, 0.102819);(-0.182260, -0.039194, 0.008091);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327579;(-0.152464, 0.803690, 0.102819);(-0.182260, -0.039194, 0.008091);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327679;(-0.152464, 0.803690, 0.102819);(-0.182260, -0.039194, 0.008091);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685568327779;(-0.152338, 0.804066, 0.101643);(-0.189253, -0.044987, 0.008409);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
