CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685487730231;(-0.000380, 0.796786, 0.105731);(-0.155770, 0.090837, -0.004832);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730331;(-0.000380, 0.796786, 0.105731);(-0.155770, 0.090837, -0.004832);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730431;(-0.000380, 0.796786, 0.105731);(-0.155770, 0.090837, -0.004832);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730531;(-0.000380, 0.796786, 0.105731);(-0.155770, 0.090837, -0.004832);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730631;(-0.000380, 0.796786, 0.105731);(-0.155770, 0.090837, -0.004832);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730731;(-0.000480, 0.796974, 0.105688);(-0.155907, 0.090910, -0.004848);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730831;(-0.000400, 0.796658, 0.105464);(-0.155700, 0.090737, -0.004560);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487730931;(-0.000348, 0.796537, 0.105502);(-0.155715, 0.090853, -0.004557);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731031;(-0.000385, 0.796747, 0.105597);(-0.155602, 0.090842, -0.004551);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731131;(-0.000460, 0.796811, 0.105601);(-0.155822, 0.090776, -0.004252);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731231;(-0.000458, 0.796902, 0.105603);(-0.155735, 0.090643, -0.004452);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731331;(-0.000418, 0.796836, 0.105581);(-0.155999, 0.090697, -0.004255);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731432;(-0.000418, 0.796966, 0.105686);(-0.156027, 0.090626, -0.004242);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731532;(-0.000325, 0.796743, 0.105637);(-0.156054, 0.090733, -0.004153);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731632;(-0.000498, 0.796662, 0.105649);(-0.156419, 0.090684, -0.004029);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731732;(-0.000374, 0.796737, 0.105604);(-0.156164, 0.090681, -0.004128);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731832;(-0.000378, 0.796843, 0.105663);(-0.156349, 0.090742, -0.003815);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487731932;(-0.000339, 0.797083, 0.105746);(-0.156472, 0.090353, -0.003877);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487732032;(-0.000312, 0.797014, 0.105780);(-0.156874, 0.090154, -0.003668);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487732037;(-0.000312, 0.797014, 0.105780);(-0.156874, 0.090154, -0.003668);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487732042;(-0.000322, 0.797039, 0.105797);(-0.156748, 0.090260, -0.003625);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685487732047;(-0.000322, 0.797039, 0.105797);(-0.156748, 0.090260, -0.003625);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
