CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685575455999;(-0.098054, 0.646691, -0.314539);(0.314980, -0.251016, 0.060799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456099;(-0.098054, 0.646691, -0.314539);(0.314980, -0.251016, 0.060799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456199;(-0.098054, 0.646691, -0.314539);(0.314980, -0.251016, 0.060799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456299;(-0.098054, 0.646691, -0.314539);(0.314980, -0.251016, 0.060799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456399;(-0.098054, 0.646691, -0.314539);(0.314980, -0.251016, 0.060799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456499;(-0.102561, 0.641044, -0.310140);(0.310563, -0.258040, 0.057505);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456599;(-0.105845, 0.637912, -0.306918);(0.308390, -0.259340, 0.058931);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456699;(-0.109210, 0.636074, -0.303964);(0.304168, -0.256521, 0.051930);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456799;(-0.111344, 0.634802, -0.301144);(0.304318, -0.247365, 0.044987);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456899;(-0.110846, 0.633522, -0.298699);(0.303074, -0.234212, 0.050156);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575456999;(-0.108537, 0.631558, -0.296886);(0.296217, -0.219458, 0.060147);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457099;(-0.105934, 0.630194, -0.295988);(0.289718, -0.209465, 0.080554);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457199;(-0.105245, 0.629104, -0.296592);(0.294777, -0.218919, 0.080394);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457300;(-0.106001, 0.628515, -0.297535);(0.299447, -0.230008, 0.073484);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457400;(-0.106992, 0.628502, -0.298441);(0.295806, -0.228540, 0.071805);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457500;(-0.108132, 0.628262, -0.299528);(0.291464, -0.225546, 0.071094);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457600;(-0.108980, 0.626608, -0.301181);(0.289847, -0.232320, 0.064788);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685575457700;(-0.108734, 0.626207, -0.303352);(0.292242, -0.237936, 0.073296);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
