CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1685571587301;(-0.049922, 1.008051, -0.548438);(0.081539, -0.382247, 0.123533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587401;(-0.049922, 1.008051, -0.548438);(0.081539, -0.382247, 0.123533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587496;(-0.049922, 1.008051, -0.548438);(0.081539, -0.382247, 0.123533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587596;(-0.049922, 1.008051, -0.548438);(0.081539, -0.382247, 0.123533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587696;(-0.049922, 1.008051, -0.548438);(0.081539, -0.382247, 0.123533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587701;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587876;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587886;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587891;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587896;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587901;(-0.051554, 1.007806, -0.548932);(0.084196, -0.373539, 0.105889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571587906;(-0.047786, 1.005723, -0.547482);(0.085026, -0.360319, 0.114974);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588106;(-0.047786, 1.005723, -0.547482);(0.085026, -0.360319, 0.114974);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588206;(-0.047148, 1.004008, -0.550787);(0.082017, -0.385413, 0.119128);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588306;(-0.047148, 1.004008, -0.550787);(0.082017, -0.385413, 0.119128);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588406;(-0.048933, 1.005671, -0.554282);(0.078487, -0.395117, 0.116354);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588506;(-0.048933, 1.005671, -0.554282);(0.078487, -0.395117, 0.116354);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588511;(-0.061819, 0.998740, -0.549510);(0.059633, -0.426116, 0.098478);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588681;(-0.061819, 0.998740, -0.549510);(0.059633, -0.426116, 0.098478);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588691;(-0.061819, 0.998740, -0.549510);(0.059633, -0.426116, 0.098478);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1685571588696;(-0.061819, 0.998740, -0.549510);(0.059633, -0.426116, 0.098478);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
