posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.03868846	(-0.01, 0.07, 0.28)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.02908623	(-0.01, 0.07, 0.26)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.02908623	(-0.01, 0.07, 0.26)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.02908623	(-0.01, 0.07, 0.26)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.02908623	(-0.01, 0.07, 0.26)
0.01172203	0.0158521	-0.006025353	2	-1	0	0	0	0.02908623	(-0.01, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02546973	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02546973	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02546973	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02546973	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02546973	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
0.01205375	0.01556371	-0.006121941	0	0	0	0	0	0.02947147	(-0.02, 0.07, 0.26)
