posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.001853216	-0.0006409683	-4.668691E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070847	0.01684102	-0.00516807	0	0	0	-0.002245693	-0.0006862548	-4.444426E-05	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
0.01070976	0.0168405	-0.005167072	0	0	0	-0.002025763	-0.0006684904	-0.0001314602	(0.00, 0.01, 0.36)
