posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
58.01208	-45.14011	15.13081	-315	7	-208	0.04684943	-0.0248013	-0.0684832	(0.06, 0.12, -0.37)
58.01208	-45.14011	15.13081	-315	7	-208	0.04684943	-0.0248013	-0.0684832	(0.06, 0.12, -0.37)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	-0.1391799	-0.01425311	-0.1402186	(-0.02, 0.18, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
57.99398	-45.1418	15.0884	-147	-16	-233	0.01519147	-0.02920525	-0.03526593	(0.03, 0.05, -0.19)
