posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.001045143	0.0006660976	0.001412991	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343841	0.01474367	-0.005199356	0	0	0	-0.000653951	0.0007888781	0.001517407	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
0.01343917	0.01474311	-0.005198961	0	0	0	-0.001045943	0.0007402503	0.001443157	(0.00, 0.02, 0.19)
