posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01762041	-0.009423987	-0.00507046	0	0	0	0.00180327	-0.001137885	-0.0009049668	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
-0.01761957	-0.009424898	-0.005071693	0	0	0	0.001629628	-0.001182684	-0.0006121735	(0.00, -0.01, 2.99)
