posX	posY	posZ	velX	velY	velZ	velN	velE	velD	rotation
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
0	0	0	0	0	0	0	0	0	(0.00, 0.00, 0.00)
6.318764	1.830764	-0.002654583	22	1	8	0.03925503	-0.002593656	0.008434804	(0.03, 0.14, 0.16)
6.318764	1.830764	-0.002654583	22	1	8	0.03925503	-0.002593656	0.008434804	(0.03, 0.14, 0.16)
6.318764	1.830764	-0.002654583	22	1	8	0.03925503	-0.002593656	0.008434804	(0.03, 0.14, 0.16)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.318764	1.830764	-0.002654583	22	1	8	0.03112792	0.008140489	0.0005772661	(0.03, 0.14, 0.15)
6.317832	1.830996	-0.003356532	11	4	-2	0.02871841	0.003200633	-0.001045766	(0.04, 0.13, 0.15)
6.317832	1.830996	-0.003356532	11	4	-2	0.02871841	0.003200633	-0.001045766	(0.04, 0.13, 0.15)
6.317832	1.830996	-0.003356532	11	4	-2	0.02871841	0.003200633	-0.001045766	(0.04, 0.13, 0.15)
6.317832	1.830996	-0.003356532	11	4	-2	0.02871841	0.003200633	-0.001045766	(0.04, 0.13, 0.15)
