CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684796899160;(-1.821739, 1.441030, -3.437664);(-0.403543, 1.293079, -0.078799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899260;(-1.821739, 1.441030, -3.437664);(-0.403543, 1.293079, -0.078799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899360;(-1.821739, 1.441030, -3.437664);(-0.403543, 1.293079, -0.078799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899460;(-1.821739, 1.441030, -3.437664);(-0.403543, 1.293079, -0.078799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899560;(-1.821739, 1.441030, -3.437664);(-0.403543, 1.293079, -0.078799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899661;(-1.820508, 1.439749, -3.435781);(-0.395198, 1.293135, -0.077918);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899761;(-1.819382, 1.434405, -3.437284);(-0.385299, 1.290344, -0.078003);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899861;(-1.816131, 1.431167, -3.429737);(-0.373509, 1.289763, -0.077219);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796899956;(-1.812536, 1.427858, -3.418304);(-0.362799, 1.289048, -0.077753);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900056;(-1.809797, 1.422322, -3.409327);(-0.345100, 1.285284, -0.072575);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900156;(-1.805416, 1.426605, -3.397414);(-0.335118, 1.278568, -0.068289);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900256;(-1.801978, 1.425801, -3.388472);(-0.326657, 1.272643, -0.068095);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900356;(-1.797268, 1.424059, -3.379200);(-0.306015, 1.271983, -0.061265);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900456;(-1.795943, 1.421491, -3.379492);(-0.292678, 1.267214, -0.059354);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900556;(-1.794364, 1.422127, -3.378507);(-0.281858, 1.259453, -0.057995);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900656;(-1.795019, 1.423178, -3.380336);(-0.271114, 1.253677, -0.057435);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900756;(-1.793602, 1.425384, -3.376730);(-0.257400, 1.248357, -0.050885);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900856;(-1.791226, 1.429233, -3.366946);(-0.249383, 1.241865, -0.046373);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796900956;(-1.796586, 1.428068, -3.374194);(-0.241734, 1.235039, -0.042124);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901056;(-1.795742, 1.428741, -3.369083);(-0.234693, 1.227799, -0.037219);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901156;(-1.797673, 1.428762, -3.373627);(-0.227152, 1.223534, -0.035417);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901256;(-1.797654, 1.429854, -3.375529);(-0.223317, 1.217220, -0.032160);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901356;(-1.798882, 1.431094, -3.378826);(-0.217966, 1.210189, -0.027999);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901456;(-1.800209, 1.432029, -3.381170);(-0.213207, 1.204055, -0.024342);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901556;(-1.800785, 1.432059, -3.382251);(-0.176163, 1.101844, 0.024453);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901656;(-1.799701, 1.433194, -3.381247);(-0.186269, 1.100662, 0.025500);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901756;(-1.798879, 1.434913, -3.382300);(-0.199420, 1.106904, 0.024842);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901856;(-1.798908, 1.436894, -3.383876);(-0.215698, 1.111227, 0.023976);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796901956;(-1.797909, 1.437652, -3.383282);(-0.216614, 1.109733, 0.019464);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902056;(-1.797177, 1.437297, -3.381774);(-0.208470, 1.102909, 0.016076);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902156;(-1.803470, 1.433269, -3.392881);(-0.205251, 1.102516, 0.015250);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902256;(-1.799850, 1.435007, -3.384991);(-0.206998, 1.103972, 0.014120);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902356;(-1.800972, 1.435489, -3.386248);(-0.208866, 1.104643, 0.014451);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902457;(-1.802358, 1.435717, -3.387656);(-0.208270, 1.104185, 0.014995);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902557;(-1.805712, 1.435349, -3.392356);(-0.205991, 1.103479, 0.014041);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902657;(-1.806455, 1.435131, -3.393006);(-0.205774, 1.104468, 0.013550);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902757;(-1.810381, 1.432357, -3.403369);(-0.207217, 1.106286, 0.013027);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902857;(-1.813329, 1.431094, -3.410037);(-0.207685, 1.107143, 0.012341);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796902957;(-1.815611, 1.430046, -3.416650);(-0.207420, 1.107473, 0.011793);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903057;(-1.809707, 1.433943, -3.403959);(-0.208377, 1.108167, 0.010843);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903157;(-1.811261, 1.433278, -3.409598);(-0.207275, 1.109659, 0.010116);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903257;(-1.811415, 1.433255, -3.410939);(-0.207580, 1.110894, 0.009217);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903357;(-1.813909, 1.431427, -3.417796);(-0.207349, 1.112510, 0.008274);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903457;(-1.814457, 1.430274, -3.420886);(-0.207001, 1.114054, 0.007449);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903557;(-1.814607, 1.429365, -3.423362);(-0.206473, 1.115138, 0.006921);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903657;(-1.811632, 1.430519, -3.418101);(-0.195067, 1.141448, -0.002950);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796903757;(-1.811472, 1.430916, -3.418118);(-0.194137, 1.148089, -0.004746);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
