CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684799023168;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023173;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023178;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023183;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023188;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023193;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023198;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023203;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023208;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023213;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023218;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023223;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023228;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023233;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023238;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023243;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023248;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023253;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023258;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023263;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023268;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023273;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023278;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023283;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023288;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023293;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023298;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023303;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684799023308;(-2.092891, 1.314094, -3.504513);(-0.076006, 0.627368, -0.007527);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
