CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684793860418;(-2.325909, 1.846143, -1.478459);(-0.104999, 1.676400, 0.018370);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793860518;(-2.325909, 1.846143, -1.478459);(-0.104999, 1.676400, 0.018370);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793860618;(-2.325909, 1.846143, -1.478459);(-0.104999, 1.676400, 0.018370);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793860719;(-2.325909, 1.846143, -1.478459);(-0.104999, 1.676400, 0.018370);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793860819;(-2.325909, 1.846143, -1.478459);(-0.104999, 1.676400, 0.018370);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793860919;(-2.325754, 1.846177, -1.479285);(-0.104785, 1.676827, 0.017269);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861019;(-2.323275, 1.846799, -1.478134);(-0.102197, 1.679231, 0.014334);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861119;(-2.323255, 1.846463, -1.479058);(-0.100761, 1.681033, 0.012499);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861219;(-2.322257, 1.847210, -1.478565);(-0.099096, 1.679756, 0.012624);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861319;(-2.322663, 1.847190, -1.479123);(-0.098764, 1.678023, 0.013374);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861419;(-2.322650, 1.847502, -1.479349);(-0.098567, 1.676381, 0.012656);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861519;(-2.323670, 1.847589, -1.479882);(-0.098124, 1.676271, 0.012174);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861619;(-2.324224, 1.847736, -1.480538);(-0.098193, 1.675382, 0.012427);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861719;(-2.324868, 1.847717, -1.481232);(-0.099394, 1.674777, 0.012508);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861819;(-2.326059, 1.847990, -1.481964);(-0.100357, 1.674258, 0.012047);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793861919;(-2.326668, 1.848373, -1.482348);(-0.100223, 1.674214, 0.012706);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793862019;(-2.327939, 1.847996, -1.484726);(-0.100069, 1.673446, 0.012778);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793862119;(-2.327832, 1.847890, -1.485965);(-0.099404, 1.674370, 0.009865);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793862219;(-2.327566, 1.847271, -1.487480);(-0.095841, 1.676001, 0.007902);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793862319;(-2.326252, 1.847798, -1.487378);(-0.095837, 1.677229, 0.008025);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793862419;(-2.327055, 1.847133, -1.488560);(-0.096445, 1.676128, 0.008131);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
