CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684796166121;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166126;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166131;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166136;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166141;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166146;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166151;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166156;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166161;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166166;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166171;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166176;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166181;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166186;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166191;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166196;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166201;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166206;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166211;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166216;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166221;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166226;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166231;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166236;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166241;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166246;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166251;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166256;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166261;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166266;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166271;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166276;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166281;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166286;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166291;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166296;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166301;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166306;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166311;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166316;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166321;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166326;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166331;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166336;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166341;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166346;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684796166351;(-1.706021, 0.835139, -3.232808);(0.064832, 1.014776, -0.181799);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
