CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684541015615;(0.332479, 1.699293, -0.713491);(-0.061564, -0.121865, -0.110021);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541015715;(0.332479, 1.699293, -0.713491);(-0.061564, -0.121865, -0.110021);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541015815;(0.332479, 1.699293, -0.713491);(-0.061564, -0.121865, -0.110021);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541015915;(0.332479, 1.699293, -0.713491);(-0.061564, -0.121865, -0.110021);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016015;(0.332479, 1.699293, -0.713491);(-0.061564, -0.121865, -0.110021);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016115;(0.332651, 1.699206, -0.713389);(-0.061654, -0.120693, -0.109500);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016215;(0.334028, 1.699130, -0.713795);(-0.061590, -0.113364, -0.109550);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016315;(0.335438, 1.699142, -0.714495);(-0.062867, -0.103678, -0.114479);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016415;(0.335993, 1.699684, -0.714727);(-0.067136, -0.096425, -0.117403);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016515;(0.336010, 1.699671, -0.715143);(-0.064581, -0.093654, -0.116976);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016615;(0.335534, 1.699313, -0.716294);(-0.064103, -0.096624, -0.117615);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016715;(0.334916, 1.699096, -0.717970);(-0.066065, -0.098667, -0.117644);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016815;(0.334160, 1.698895, -0.719468);(-0.067440, -0.101914, -0.117551);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541016915;(0.333358, 1.699622, -0.720934);(-0.073025, -0.104675, -0.117889);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541017015;(0.332560, 1.700654, -0.722133);(-0.080703, -0.105592, -0.117189);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684541017115;(0.332152, 1.701245, -0.723584);(-0.087613, -0.105234, -0.116996);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
