posX	posY	posZ	velX	velY	velZ	velN	velE	velD
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0.01229349	-0.01597242	-0.004330338	0	0	0	0	0	-0.007460546
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.007460546
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.007460546
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.007460546
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.007460546
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	0.009749671
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.001896431
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.001896431
0.01229391	-0.0159728	-0.00432779	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.001896431
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.002502366
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.006643231
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.006643231
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.006643231
0.0122947	-0.01597227	-0.004327454	0	0	0	0	0	-0.006643231
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.006643231
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.006643231
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.006643231
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.006643231
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02076362
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02754759
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.02754759
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.04839306
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.04839306
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.04839306
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.04839306
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.05449826
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.05449826
0.012296	-0.01597136	-0.004327132	0	0	0	0	0	-0.05449826
0.012296	-0.01597136	-0.004327239	0	0	0	0	0	-0.05449826
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05449826
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05449826
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05449826
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05449826
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.05463741
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.04393983
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.04393983
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.04393983
0.01229504	-0.01597207	-0.004327239	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.04393983
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03323234
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03131492
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03131492
0.01229457	-0.01597255	-0.004326816	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.03131492
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.02343849
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.01264996
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.01264996
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.01264996
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.01264996
0.01229316	-0.01597358	-0.004327004	0	0	0	0	0	-0.01264996
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01264996
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01264996
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01264996
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01264996
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01141493
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01420386
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01420386
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01420386
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01420386
0.01229238	-0.01597408	-0.004327375	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.01420386
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	0.0007696933
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.006947501
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.006947501
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.006947501
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.006947501
0.01229218	-0.01597464	-0.004325864	0	0	0	0	0	-0.006947501
0.01229204	-0.01597513	-0.004324494	0	0	0	0	0	-0.006947501
0.01229204	-0.01597513	-0.004324494	0	0	0	0	0	-0.006947501
0.01229204	-0.01597513	-0.004324494	0	0	0	0	0	-0.006947501
0.01229204	-0.01597513	-0.004324494	0	0	0	0	0	-0.006947501
0.01229204	-0.01597513	-0.004324494	0	0	0	0	0	-0.003444643
