CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684962498823;(-0.153627, 0.714083, -1.517132);(0.242280, -0.725549, -0.268179);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962498923;(-0.153627, 0.714083, -1.517132);(0.242280, -0.725549, -0.268179);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499023;(-0.153627, 0.714083, -1.517132);(0.242280, -0.725549, -0.268179);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499123;(-0.153627, 0.714083, -1.517132);(0.242280, -0.725549, -0.268179);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499223;(-0.153627, 0.714083, -1.517132);(0.242280, -0.725549, -0.268179);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499323;(-0.154314, 0.713079, -1.515762);(0.241413, -0.739334, -0.277186);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499423;(-0.154774, 0.710975, -1.508569);(0.249343, -0.767576, -0.300399);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499523;(-0.153863, 0.710241, -1.490567);(0.256288, -0.782922, -0.277638);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499623;(-0.156197, 0.705203, -1.474636);(0.241325, -0.823500, -0.277599);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499723;(-0.160193, 0.699019, -1.460210);(0.228265, -0.869341, -0.278479);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499823;(-0.166004, 0.695100, -1.446967);(0.216909, -0.927503, -0.317314);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962499923;(-0.169254, 0.688150, -1.434259);(0.212932, -0.980270, -0.347205);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962500023;(-0.171384, 0.678767, -1.417993);(0.238307, -1.024750, -0.312654);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962500123;(-0.175833, 0.671085, -1.403476);(0.263462, -1.063941, -0.277660);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962500223;(-0.182674, 0.664501, -1.396086);(0.241298, -1.095867, -0.269698);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684962500323;(-0.188334, 0.655468, -1.398621);(0.179508, -1.108672, -0.281491);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
