CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684793150444;(-0.250043, 0.812356, 0.474757);(0.101545, -0.113041, -0.050632);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793150544;(-0.250043, 0.812356, 0.474757);(0.101545, -0.113041, -0.050632);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793150644;(-0.250043, 0.812356, 0.474757);(0.101545, -0.113041, -0.050632);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793150744;(-0.250043, 0.812356, 0.474757);(0.101545, -0.113041, -0.050632);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793150844;(-0.250043, 0.812356, 0.474757);(0.101545, -0.113041, -0.050632);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793150944;(-0.249872, 0.813570, 0.474821);(0.101407, -0.112957, -0.050640);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151044;(-0.249724, 0.813904, 0.474857);(0.101757, -0.112730, -0.050518);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151144;(-0.249724, 0.813904, 0.474857);(0.101757, -0.112730, -0.050518);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151244;(-0.249819, 0.813987, 0.474929);(0.101826, -0.112769, -0.050329);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151344;(-0.249810, 0.814091, 0.474928);(0.101793, -0.112857, -0.050349);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151445;(-0.249712, 0.814234, 0.474993);(0.101789, -0.112916, -0.050376);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151545;(-0.249725, 0.814115, 0.474981);(0.101763, -0.112960, -0.050438);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151645;(-0.249783, 0.814215, 0.474934);(0.101542, -0.112941, -0.050308);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151745;(-0.249839, 0.814290, 0.474917);(0.101628, -0.112696, -0.050355);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151845;(-0.249696, 0.815184, 0.474916);(0.101436, -0.113034, -0.050459);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793151945;(-0.249695, 0.814561, 0.474886);(0.101521, -0.113042, -0.050685);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152045;(-0.249705, 0.814454, 0.474851);(0.101466, -0.112792, -0.050410);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152145;(-0.249730, 0.814389, 0.474988);(0.101467, -0.112766, -0.050727);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152245;(-0.249777, 0.814314, 0.474960);(0.101609, -0.112796, -0.050648);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152345;(-0.249717, 0.814368, 0.474845);(0.101628, -0.112840, -0.050564);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152445;(-0.249869, 0.814190, 0.474922);(0.101734, -0.112930, -0.050450);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152545;(-0.249838, 0.814103, 0.474920);(0.101780, -0.112762, -0.050429);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152645;(-0.249745, 0.814248, 0.475030);(0.101799, -0.112924, -0.050630);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152745;(-0.249836, 0.814320, 0.474871);(0.101445, -0.113090, -0.050359);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152845;(-0.249863, 0.814274, 0.474810);(0.101356, -0.112964, -0.050425);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793152945;(-0.249727, 0.814321, 0.474943);(0.101519, -0.113154, -0.050709);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153045;(-0.249759, 0.814263, 0.474891);(0.101592, -0.113020, -0.050661);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153145;(-0.249690, 0.814094, 0.474917);(0.101481, -0.113204, -0.050784);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153245;(-0.249824, 0.813674, 0.474935);(0.101734, -0.112957, -0.050569);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153345;(-0.249774, 0.813582, 0.475007);(0.101770, -0.112978, -0.050639);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153445;(-0.249743, 0.813519, 0.475050);(0.101649, -0.113064, -0.050454);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153545;(-0.249780, 0.814259, 0.474931);(0.101423, -0.112979, -0.050200);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153645;(-0.249792, 0.814024, 0.474917);(0.101379, -0.113020, -0.050155);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153745;(-0.249886, 0.814048, 0.474803);(0.101393, -0.112961, -0.050232);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153845;(-0.249867, 0.814030, 0.474692);(0.101466, -0.113140, -0.050275);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793153945;(-0.249668, 0.814324, 0.474948);(0.101419, -0.113017, -0.050243);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793154045;(-0.249573, 0.814167, 0.474927);(0.101507, -0.113016, -0.050261);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793154146;(-0.249519, 0.813939, 0.474904);(0.101320, -0.112993, -0.050281);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793154246;(-0.249518, 0.813948, 0.474903);(0.100786, -0.113051, -0.049846);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684793154346;(-0.249518, 0.813948, 0.474903);(0.100302, -0.112968, -0.049288);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
