posX	posY	posZ	velX	velY	velZ	velN	velE	velD
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.2567555
0	0	0	0	0	0	0	0	0.2567555
0	0	0	0	0	0	0	0	0.2567555
0	0	0	0	0	0	0	0	0.2567555
0	0	0	0	0	0	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.2567555
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	0.1444777
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	-0.1658952
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	-0.1658952
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	-0.1658952
-0.01032067	0.01457009	-0.01030516	33	-2	-37	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.1658952
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.007689349	0.01353188	-0.01351895	-23	-1	11	0	0	-0.0394734
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.0394734
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.0394734
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.0394734
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.0394734
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.001895074
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.04741347
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.04741347
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.04741347
-0.008853629	0.0133381	-0.01298878	18	22	10	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.04741347
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0	0	-0.07903019
-0.004255773	0.01919754	-0.006192151	21	19	47	0.06578124	0.0289911	-0.170356
-0.004255773	0.01919754	-0.006192151	21	19	47	0.06578124	0.0289911	-0.170356
-0.004255773	0.01919754	-0.006192151	21	19	47	0.06578124	0.0289911	-0.170356
-0.004255773	0.01919754	-0.006192151	21	19	47	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.06578124	0.0289911	-0.170356
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0.05350184	-0.2384247	-0.3784771
0.002338463	0.02037383	-0.002106846	49	-2	32	0	0	-0.2656404
0.002338463	0.02037383	-0.002106846	49	-2	32	0	0	-0.2656404
0.002338463	0.02037383	-0.002106846	49	-2	32	0	0	-0.2656404
0.002338463	0.02037383	-0.002106846	49	-2	32	0	0	-0.2656404
0.002338463	0.02037383	-0.002106846	49	-2	32	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	-0.2656404
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.1526865
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.3676405
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.3676405
0.007776884	0.01907684	0.000770824	26	-10	-11	0	0	0.3676405
