CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684964957800;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057281, 0.097556, 0.993580);2;0.9014055;3.3;5.6;(0.057405, 0.096141, 0.993711);(0.057155, 0.098568, 0.993488);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957805;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057379, 0.097483, 0.993582);2;0.919309;3.3;5.6;(0.057448, 0.096045, 0.993718);(0.057331, 0.098534, 0.993481);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957810;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057486, 0.097438, 0.993580);2;0.9324598;3.3;5.6;(0.057490, 0.095997, 0.993720);(0.057522, 0.098513, 0.993472);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957815;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057602, 0.097425, 0.993575);2;0.931968;3.3;5.6;(0.057559, 0.095964, 0.993719);(0.057695, 0.098524, 0.993461);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957820;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057728, 0.097429, 0.993567);2;0.9337832;3.3;5.6;(0.057637, 0.095944, 0.993717);(0.057877, 0.098550, 0.993448);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957825;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057801, 0.097562, 0.993550);2;0.8931885;3.3;5.6;(0.057720, 0.096129, 0.993694);(0.057929, 0.098655, 0.993434);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957830;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.057980, 0.097637, 0.993532);2;0.8573341;3.3;5.6;(0.057875, 0.096329, 0.993666);(0.058130, 0.098650, 0.993423);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957835;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.058179, 0.097698, 0.993514);2;0.8919706;3.4;5.6;(0.058032, 0.096491, 0.993641);(0.058372, 0.098640, 0.993410);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957840;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.058394, 0.097760, 0.993495);2;0.9272649;3.4;5.6;(0.058191, 0.096640, 0.993617);(0.058648, 0.098630, 0.993394);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
1684964957845;(0.725349, 1.626636, -0.571454);(-0.149377, -0.012428, 0.016945);(0.058630, 0.097812, 0.993476);2;0.9274936;3.4;5.6;(0.058361, 0.096771, 0.993594);(0.058956, 0.098606, 0.993379);(-0.032, 0.000, 0.000);(0.032, 0.000, 0.000)
