CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684535625556;(0.161685, 1.030356, -0.412411);(0.102912, -0.284875, -0.050426);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535625656;(0.161685, 1.030356, -0.412411);(0.102912, -0.284875, -0.050426);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535625756;(0.161685, 1.030356, -0.412411);(0.102912, -0.284875, -0.050426);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535625856;(0.161685, 1.030356, -0.412411);(0.102912, -0.284875, -0.050426);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535625956;(0.161685, 1.030356, -0.412411);(0.102912, -0.284875, -0.050426);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626056;(0.156292, 1.028555, -0.411264);(0.104282, -0.284781, -0.049547);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626156;(0.151286, 1.027514, -0.412942);(0.108786, -0.263322, -0.049512);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626256;(0.147852, 1.028189, -0.419982);(0.101466, -0.228118, -0.050780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626356;(0.143496, 1.027044, -0.434595);(0.089004, -0.190389, -0.057113);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626456;(0.139648, 1.027237, -0.455478);(0.075047, -0.161384, -0.091015);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626556;(0.138650, 1.026335, -0.480719);(0.076621, -0.120850, -0.098562);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626656;(0.141640, 1.025264, -0.511057);(0.056259, -0.046305, -0.124528);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626756;(0.150648, 1.023463, -0.558786);(-0.018436, 0.070500, -0.145533);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626856;(0.167545, 1.022448, -0.627746);(-0.085996, 0.232118, -0.108450);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535626956;(0.186490, 1.019698, -0.713410);(-0.073554, 0.340341, -0.079376);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627056;(0.201144, 1.010798, -0.805444);(0.023489, 0.354966, -0.024068);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627156;(0.206551, 0.995540, -0.894167);(0.162313, 0.317820, 0.019361);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627256;(0.203824, 0.983682, -0.968194);(0.296865, 0.252496, -0.016408);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627356;(0.200225, 0.980322, -1.023043);(0.379991, 0.171930, -0.053848);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627456;(0.199632, 0.984740, -1.051378);(0.396705, 0.086938, -0.059306);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627557;(0.197206, 0.987548, -1.054707);(0.347083, 0.020033, -0.054550);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684535627657;(0.192397, 0.987237, -1.036489);(0.270219, -0.005521, -0.077746);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
