CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684878349737;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349742;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349747;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349752;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349757;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349762;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349767;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349772;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349777;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349782;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349787;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349792;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349797;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349802;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349807;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349812;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349817;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349822;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349827;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349832;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349837;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349842;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349847;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349852;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349857;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349862;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349867;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349872;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349877;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349882;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349887;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349892;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349897;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349902;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349907;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349912;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349917;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349922;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349927;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349932;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349937;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349942;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349947;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684878349952;(-0.634526, 1.149902, -0.798274);(0.105656, 1.845703, 0.035192);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
