CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684798492163;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492263;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492363;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492463;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492563;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492663;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492763;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492863;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798492963;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493063;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493163;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493263;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493363;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493463;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493563;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493663;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493763;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684798493863;(2.836808, 0.992898, -4.089696);(1.095893, -0.816371, -0.191888);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
