posX	posY	posZ	velX	velY	velZ	velN	velE	velD
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
0	0	0	0	0	0	-0.0001248335	0.0001152748	-0.0006147866
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	0.000122123	-1.126428E-05	-0.0006395234
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.00654495	0.01892454	-0.004901554	0	0	0	6.177825E-05	1.496644E-05	-0.0005714612
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002496415	2.433941E-05	-0.0009287245
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544641	0.01892463	-0.004901633	0	0	0	0.0002381005	0.000237237	-0.0005574361
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002072489	0.0002592243	-0.0002042039
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544022	0.01892517	-0.004900387	0	0	0	0.0002939344	0.0002335264	0.0005591199
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0002856929	0.0003640689	7.42235E-06
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0003097175	-4.586349E-05	-0.0002748359
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0003097175	-4.586349E-05	-0.0002748359
-0.006544004	0.01892488	-0.004901533	0	0	0	0.0003097175	-4.586349E-05	-0.0002748359
