posX	posY	posZ	velX	velY	velZ	velN	velE	velD
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0.0192236	-0.005777862	-0.004697802	0	0	0	0	0	0.03971984
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03971984
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03971984
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03971984
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03971984
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03128788
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03760154
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03760154
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03760154
0.0192237	-0.005777485	-0.004697868	0	0	0	0	0	0.03760154
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.03760154
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.03760154
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.03760154
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.03760154
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.07449535
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.05258698
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.05258698
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.05258698
0.01922361	-0.005777114	-0.004698701	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.05258698
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.04415953
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.0274727
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.0274727
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.0274727
0.01922317	-0.005777906	-0.004699544	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.0274727
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.005624332
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.005624332
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.005624332
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.005624332
0.01922331	-0.005777951	-0.004698889	0	0	0	0	0	0.005624332
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.01510341
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.01510341
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.01510341
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03664339
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03685867
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03685867
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03685867
0.01922283	-0.005779019	-0.004699566	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.03685867
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.02191544
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.001231596
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.001231596
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.001231596
0.01922291	-0.005779037	-0.004699216	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	0.001231596
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.001105614
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.004085389
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.004085389
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.004085389
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.004085389
0.01922324	-0.005777658	-0.004699556	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.004085389
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.007853867
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.003390451
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.003390451
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.003390451
0.0192235	-0.005778233	-0.004697789	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.003390451
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.007383033
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.008844011
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.008844011
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.008844011
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.008844011
0.01922324	-0.005778396	-0.004698633	0	0	0	0	0	-0.008844011
0.01922331	-0.005778656	-0.004698021	0	0	0	0	0	-0.008844011
0.01922331	-0.005778656	-0.004698021	0	0	0	0	0	-0.008844011
0.01922331	-0.005778656	-0.004698021	0	0	0	0	0	-0.008844011
