posX	posY	posZ	velX	velY	velZ	velN	velE	velD
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.05103399
-0.006003181	0.01916381	-0.004659418	0	0	0	0	0	0.007238453
-0.006003181	0.01916381	-0.004659418	0	0	0	0	0	0.007238453
-0.006003181	0.01916381	-0.004659418	0	0	0	0	0	0.006231926
-0.006003181	0.01916381	-0.004659418	0	0	0	0	0	0.006231926
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	0.006231926
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	0.006231926
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	0.006231926
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	0.006231926
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	-0.01958542
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	-0.01958542
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	-0.01958542
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	-0.01958542
-0.006003727	0.01916324	-0.004661057	0	0	0	0	0	-0.01958542
-0.006005651	0.01916271	-0.004660752	0	0	0	0	0	-0.03080634
-0.006005651	0.01916271	-0.004660752	0	0	0	0	0	-0.04102303
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.05022904
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.0267873
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.0267873
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.0267873
-0.006004704	0.01916333	-0.004659435	0	0	0	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.0267873
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.02463723
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006004104	0.01916874	-0.004637912	0	0	-1	0	0	-0.03061053
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.03061053
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
-0.006002435	0.01917045	-0.00463298	0	0	0	0	0	-0.0200705
