CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684794273719;(0.038723, 0.731998, -1.428197);(0.227412, 1.705395, 0.274812);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794273819;(0.038723, 0.731998, -1.428197);(0.227412, 1.705395, 0.274812);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794273920;(0.038723, 0.731998, -1.428197);(0.227412, 1.705395, 0.274812);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274020;(0.038723, 0.731998, -1.428197);(0.227412, 1.705395, 0.274812);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274120;(0.038723, 0.731998, -1.428197);(0.227412, 1.705395, 0.274812);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274220;(0.038723, 0.731998, -1.428197);(0.222370, 1.642623, 0.269059);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274320;(0.038723, 0.731998, -1.428197);(0.182860, 1.539531, 0.271542);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274420;(0.038723, 0.731998, -1.428197);(0.103325, 1.446364, 0.277822);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274520;(0.038723, 0.731998, -1.428197);(0.071663, 1.347780, 0.240004);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274525;(0.038723, 0.731998, -1.428197);(0.071663, 1.347780, 0.240004);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274530;(0.038723, 0.731998, -1.428197);(0.071015, 1.336000, 0.237269);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274535;(0.038723, 0.731998, -1.428197);(0.071015, 1.336000, 0.237269);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274540;(0.038723, 0.731998, -1.428197);(0.071060, 1.323146, 0.237856);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274545;(0.038723, 0.731998, -1.428197);(0.071060, 1.323146, 0.237856);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274550;(0.038723, 0.731998, -1.428197);(0.071483, 1.309925, 0.240401);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274555;(0.038723, 0.731998, -1.428197);(0.071483, 1.309925, 0.240401);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274560;(0.038723, 0.731998, -1.428197);(0.072988, 1.302997, 0.244637);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274565;(0.038723, 0.731998, -1.428197);(0.072988, 1.302997, 0.244637);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274570;(0.038723, 0.731998, -1.428197);(0.072988, 1.302997, 0.244637);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274620;(0.038723, 0.731998, -1.428197);(0.091755, 1.224049, 0.272603);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274720;(0.038723, 0.731998, -1.428197);(0.240727, 0.984207, 0.261986);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274820;(0.038723, 0.731998, -1.428197);(0.499660, 0.621693, 0.122907);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684794274920;(0.038723, 0.731998, -1.428197);(0.577758, 0.191456, -0.102871);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
