CaptureTime;HeadsetPos;HeadsetRotation;CombinedGazeForward;FocusDistance;FocusStability;CalcXEccentricity;CalcYEccentricity;LeftForward;RightForward;LeftPosition;RightPosition
1684797962757;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962762;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962767;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962772;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962777;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962782;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962787;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962792;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962797;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962802;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962807;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962812;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962817;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
1684797962822;(0.000000, 0.000000, 0.000000);(0.119028, 0.865652, -0.030780);(0.000000, 0.000000, 0.000000);0;0;NaN;NaN;;;;
